issue_id,channel,series_ticker,recent_days,prior_days,prior_start,recent_start,candidate_contracts,continuing_contracts,minimum_observed_day_fraction,volume_missing_rows,method,status,prior_valid_days,recent_valid_days,prior_mean_daily_volume_per_contract,recent_mean_daily_volume_per_contract,volume_ratio,log1p_activity_change,robust_activity_z,recent_days_above_prior_median,persistence_share,prior_total_volume_observed,recent_total_volume_observed,prior_distinct_events,recent_distinct_events,recent_trading_days,median_spread_recent,usable_quote_hour_share_recent,issue_label
affordability_inflation,mention,KXEARNINGSMENTIONSTZ,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXEARNINGSMENTIONTGT,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXEARNINGSMENTIONTLN,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXEARNINGSMENTIONWEN,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXFEDMENTION,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,28.0,7.0,8.985357142857143,5.517142857142857,0.6140148654557017,0.32050570388001,,3.0,0.42857142857142855,251.59,38.62,1.0,1.0,3.0,0.01,1.0,Affordability and inflation
affordability_inflation,mention,KXFOXNEWSMENTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXGOVERNORMENTION,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXHEARINGMENTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXLASTWORDMENTION,7,28,2026-08-04,2026-09-01,7,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXMADDOWMENTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXMAMDANIMENTION,7,28,2026-08-04,2026-09-01,34,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXPSAKIMENTION,7,28,2026-08-04,2026-09-01,7,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXSECPRESSMENTION,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,26.0,7.0,124.40538461538462,387.21428571428567,3.11252030538235,2.3804166058468916,0.6255731703438402,7.0,1.0,3234.54,2710.4999999999995,1.0,1.0,7.0,0.15,0.5431034482758621,Affordability and inflation
affordability_inflation,mention,KXTHEWEEKNIGHTMENTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXTRUMPMENTION,7,28,2026-08-04,2026-09-01,21,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXTRUMPMENTIONB,7,28,2026-08-04,2026-09-01,5,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,mention,KXVANCEMENTION,7,28,2026-08-04,2026-09-01,12,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,policy,KXDOJBEEFACTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,policy,KXLOCALLAW,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,policy,KXNYCAFFORDABLE,7,28,2026-08-04,2026-09-01,5,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,policy,KXNYCGROCERY,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,27.0,7.0,90.64518518518518,16.995714285714286,0.18749715443785117,-0.5316532559370137,0.03866072896302066,4.0,0.5714285714285714,2447.42,118.97,1.0,1.0,4.0,0.04,1.0,Affordability and inflation
affordability_inflation,policy,KXNYCGROCERYCASE,7,28,2026-08-04,2026-09-01,3,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
affordability_inflation,policy,KXSTATELAW,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,Affordability and inflation
ai_jobs_regulation,mention,KXALLINMENTION,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONADBE,7,28,2026-08-04,2026-09-01,3,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONAMD,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONARITZIA,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONAVGO,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCAVA,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCBRS,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCCL,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,27.0,7.0,53.70814814814815,16.36,0.30460927371527874,-0.21129436125485235,0.38573400347844644,4.0,0.5714285714285714,1450.12,114.52,1.0,1.0,6.0,0.06,0.9649122807017544,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCHWY,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCOST,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCRM,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCRWD,7,28,2026-08-04,2026-09-01,3,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONCRWV,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONDE,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONDELL,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONDIS,7,28,2026-08-04,2026-09-01,1,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONDPZ,7,28,2026-08-04,2026-09-01,1,1,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,eligible,28.0,7.0,80.94928571428571,85.91,1.0612817548906281,0.21598578532264767,0.19446742900166375,4.0,0.5714285714285714,2266.58,601.37,1.0,1.0,5.0,0.0699999999999999,0.5050505050505051,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONEBAY,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONFIG,7,28,2026-08-04,2026-09-01,3,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
ai_jobs_regulation,mention,KXEARNINGSMENTIONHPE,7,28,2026-08-04,2026-09-01,2,0,0.8,0,fixed_continuing_contracts_mean_daily_volume_per_observed_contract,insufficient_continuing_contract_coverage,,,,,,,,,,,,,,,,,"AI, jobs and regulation"
