issue_id,channel,series_ticker,recent_days,day,period,fixed_panel_contracts,volume,observed_contracts,events,traded_contracts,median_spread,usable_hours,hours,volume_per_observed_contract,issue_label
electoral_context,election,GOVPARTYMA,7,2026-09-05,recent,2,9761.119999999999,2.0,1.0,2.0,0.00749999999999995,48.0,48.0,4880.5599999999995,Election outcomes and control
electoral_context,election,GOVPARTYMA,7,2026-09-06,recent,2,2226.54,2.0,1.0,2.0,0.014,45.0,45.0,1113.27,Election outcomes and control
electoral_context,election,GOVPARTYMA,7,2026-09-07,recent,2,5123.46,2.0,1.0,2.0,0.014999999999999951,43.0,43.0,2561.73,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-05,prior,2,0.0,2.0,1.0,0.0,0.02149999999999995,4.0,4.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-06,prior,2,0.0,2.0,1.0,0.0,0.014499999999999999,6.0,6.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-07,prior,2,2431.7,2.0,1.0,2.0,0.03049999999999995,9.0,9.0,1215.85,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-08,prior,2,0.1,2.0,1.0,1.0,0.02799999999999995,8.0,8.0,0.05,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-09,prior,2,44.9,2.0,1.0,2.0,0.02049999999999995,12.0,12.0,22.45,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-10,prior,2,0.0,2.0,1.0,0.0,0.022,3.0,3.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-11,prior,2,1727.46,2.0,1.0,1.0,0.018000000000000002,17.0,17.0,863.73,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-12,prior,2,1474.22,2.0,1.0,2.0,0.0195,29.0,29.0,737.11,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-13,prior,2,200.0,2.0,1.0,1.0,0.0185,29.0,29.0,100.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-14,prior,2,3510.0,2.0,1.0,2.0,0.0244999999999999,27.0,27.0,1755.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-15,prior,2,0.6,2.0,1.0,1.0,0.0244999999999999,6.0,6.0,0.3,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-16,prior,2,170.01,2.0,1.0,1.0,0.0269999999999999,31.0,31.0,85.005,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-17,prior,2,1005.64,2.0,1.0,1.0,0.0329999999999999,15.0,15.0,502.82,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-18,prior,2,541.6999999999999,2.0,1.0,2.0,0.0334999999999999,28.0,28.0,270.84999999999997,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-19,prior,2,0.0,2.0,1.0,0.0,0.031499999999999896,11.0,11.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-20,prior,2,497.08000000000004,2.0,1.0,2.0,0.030999999999999948,42.0,42.0,248.54000000000002,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-21,prior,2,523.53,2.0,1.0,1.0,0.030999999999999948,13.0,13.0,261.765,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-22,prior,2,261.56,2.0,1.0,1.0,0.03649999999999995,30.0,30.0,130.78,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-23,prior,2,8.0,2.0,1.0,1.0,0.03699999999999995,7.0,7.0,4.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-24,prior,2,175.86,2.0,1.0,1.0,0.033499999999999946,17.0,17.0,87.93,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-25,prior,2,0.02,2.0,1.0,2.0,0.0264999999999999,10.0,10.0,0.01,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-26,prior,2,0.0,2.0,1.0,0.0,0.0264999999999999,10.0,10.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-27,prior,2,359.65,2.0,1.0,2.0,0.0279999999999999,17.0,17.0,179.825,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-28,prior,2,162.89,2.0,1.0,1.0,0.01849999999999995,7.0,7.0,81.445,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-30,prior,2,74.15,2.0,1.0,2.0,0.03799999999999995,6.0,6.0,37.075,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-08-31,prior,2,0.0,2.0,1.0,0.0,0.0444999999999999,11.0,11.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-01,recent,2,39.21,2.0,1.0,2.0,0.02499999999999995,16.0,16.0,19.605,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-02,recent,2,44.19,2.0,1.0,1.0,0.03199999999999995,16.0,16.0,22.095,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-03,recent,2,0.62,2.0,1.0,1.0,0.048999999999999946,14.0,14.0,0.31,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-04,recent,2,0.0,2.0,1.0,0.0,0.0404999999999999,3.0,3.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-05,recent,2,109.28,2.0,1.0,1.0,0.03749999999999995,24.0,24.0,54.64,Election outcomes and control
electoral_context,election,GOVPARTYME,7,2026-09-06,recent,2,78.0,2.0,1.0,2.0,0.0339999999999999,12.0,12.0,39.0,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-04,prior,2,4218.95,2.0,1.0,2.0,0.02,19.0,19.0,2109.475,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-05,prior,2,2476.1,2.0,1.0,2.0,0.014999999999999951,33.0,33.0,1238.05,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-06,prior,2,8207.42,2.0,1.0,2.0,0.00999999999999995,31.0,31.0,4103.71,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-07,prior,2,1935.22,2.0,1.0,2.0,0.014999999999999951,30.0,30.0,967.61,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-08,prior,2,1151.72,2.0,1.0,1.0,0.01,25.0,25.0,575.86,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-09,prior,2,1183.31,2.0,1.0,2.0,0.015,27.0,27.0,591.655,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-10,prior,2,83.38,2.0,1.0,1.0,0.015,25.0,25.0,41.69,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-11,prior,2,98.05000000000001,2.0,1.0,2.0,0.02,27.0,27.0,49.025000000000006,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-12,prior,2,1861.1100000000001,2.0,1.0,2.0,0.01999999999999995,24.0,24.0,930.5550000000001,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-13,prior,2,884.6800000000001,2.0,1.0,2.0,0.025,21.0,21.0,442.34000000000003,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-14,prior,2,851.31,2.0,1.0,2.0,0.03,25.0,25.0,425.655,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-15,prior,2,1401.66,2.0,1.0,2.0,0.014999999999999951,23.0,23.0,700.83,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-16,prior,2,90.84,2.0,1.0,2.0,0.03,18.0,18.0,45.42,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-17,prior,2,179.92000000000002,2.0,1.0,2.0,0.01999999999999995,28.0,28.0,89.96000000000001,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-18,prior,2,70.13,2.0,1.0,2.0,0.02499999999999995,20.0,20.0,35.065,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-19,prior,2,3238.9900000000002,2.0,1.0,2.0,0.01999999999999995,28.0,28.0,1619.4950000000001,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-20,prior,2,10.0,2.0,1.0,1.0,0.02,38.0,38.0,5.0,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-21,prior,2,25.93,2.0,1.0,2.0,0.025,36.0,36.0,12.965,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-22,prior,2,168.1,2.0,1.0,1.0,0.015,35.0,35.0,84.05,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-23,prior,2,406.4,2.0,1.0,1.0,0.02,36.0,36.0,203.2,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-24,prior,2,350.0,2.0,1.0,1.0,0.025,29.0,29.0,175.0,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-25,prior,2,205.77,2.0,1.0,2.0,0.02,36.0,36.0,102.885,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-26,prior,2,3963.9,2.0,1.0,2.0,0.02,40.0,40.0,1981.95,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-27,prior,2,1202.58,2.0,1.0,2.0,0.03899999999999995,42.0,42.0,601.29,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-28,prior,2,479.18,2.0,1.0,2.0,0.03,45.0,45.0,239.59,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-29,prior,2,833.71,2.0,1.0,2.0,0.02699999999999995,41.0,41.0,416.855,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-30,prior,2,1398.71,2.0,1.0,1.0,0.020999999999999998,32.0,32.0,699.355,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-08-31,prior,2,1771.93,2.0,1.0,2.0,0.031,34.0,34.0,885.965,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-01,recent,2,1413.64,2.0,1.0,2.0,0.043,28.0,28.0,706.82,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-02,recent,2,208.14,2.0,1.0,2.0,0.048,43.0,43.0,104.07,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-03,recent,2,486.23,2.0,1.0,1.0,0.015,40.0,40.0,243.115,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-04,recent,2,2297.62,2.0,1.0,2.0,0.036000000000000004,39.0,39.0,1148.81,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-05,recent,2,751.7099999999999,2.0,1.0,2.0,0.02299999999999995,40.0,40.0,375.85499999999996,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-06,recent,2,8.51,2.0,1.0,1.0,0.024999999999999953,39.0,39.0,4.255,Election outcomes and control
electoral_context,election,GOVPARTYMI,7,2026-09-07,recent,2,66.37,2.0,1.0,2.0,0.024499999999999952,45.0,45.0,33.185,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-04,prior,2,1303.0,2.0,1.0,1.0,0.0189999999999999,11.0,11.0,651.5,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-05,prior,2,1.36,2.0,1.0,1.0,0.0189999999999999,4.0,4.0,0.68,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-06,prior,2,40.11,2.0,1.0,2.0,0.0184999999999999,3.0,3.0,20.055,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-07,prior,2,1909.55,2.0,1.0,2.0,0.018999999999999947,9.0,9.0,954.775,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-08,prior,2,585.26,2.0,1.0,2.0,0.01249999999999995,13.0,13.0,292.63,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-09,prior,2,954.82,2.0,1.0,2.0,0.01899999999999995,16.0,16.0,477.41,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-10,prior,2,216.01,2.0,1.0,2.0,0.01899999999999995,19.0,19.0,108.005,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-11,prior,2,444.12,2.0,1.0,2.0,0.01599999999999995,19.0,19.0,222.06,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-12,prior,2,13728.83,2.0,1.0,2.0,0.0059999999999998995,47.0,47.0,6864.415,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-13,prior,2,3897.6,2.0,1.0,2.0,0.0064999999999999,35.0,35.0,1948.8,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-14,prior,2,13294.3,2.0,1.0,2.0,0.0124999999999999,46.0,46.0,6647.15,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-15,prior,2,149.41,2.0,1.0,2.0,0.0119999999999999,19.0,19.0,74.705,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-16,prior,2,308.06000000000006,2.0,1.0,2.0,0.00899999999999985,15.0,15.0,154.03000000000003,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-17,prior,2,4658.12,2.0,1.0,2.0,0.01149999999999985,22.0,22.0,2329.06,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-18,prior,2,99.0,2.0,1.0,2.0,0.01099999999999985,29.0,29.0,49.5,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-19,prior,2,1174.67,2.0,1.0,2.0,0.012499999999999852,29.0,29.0,587.335,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-20,prior,2,518.3199999999999,2.0,1.0,2.0,0.0109999999999999,23.0,23.0,259.15999999999997,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-21,prior,2,932.63,2.0,1.0,2.0,0.0114999999999999,26.0,26.0,466.315,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-22,prior,2,281.3,2.0,1.0,2.0,0.010999999999999899,21.0,21.0,140.65,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-23,prior,2,3.02,2.0,1.0,1.0,0.0114999999999999,23.0,23.0,1.51,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-24,prior,2,426.05,2.0,1.0,1.0,0.009499999999999901,34.0,34.0,213.025,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-25,prior,2,3389.62,2.0,1.0,2.0,0.012999999999999949,36.0,36.0,1694.81,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-26,prior,2,439.31999999999994,2.0,1.0,2.0,0.012499999999999949,39.0,39.0,219.65999999999997,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-27,prior,2,8662.02,2.0,1.0,2.0,0.02499999999999995,36.0,36.0,4331.01,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-28,prior,2,16602.14,2.0,1.0,2.0,0.0165,46.0,46.0,8301.07,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-29,prior,2,25871.100000000002,2.0,1.0,2.0,0.01849999999999995,40.0,40.0,12935.550000000001,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-30,prior,2,268.47,2.0,1.0,2.0,0.01849999999999995,39.0,39.0,134.235,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-08-31,prior,2,627.95,2.0,1.0,2.0,0.011999999999999952,44.0,44.0,313.975,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-01,recent,2,94.60000000000001,2.0,1.0,2.0,0.01449999999999995,40.0,40.0,47.300000000000004,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-02,recent,2,36.84,2.0,1.0,2.0,0.009499999999999951,25.0,25.0,18.42,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-03,recent,2,1874.24,2.0,1.0,2.0,0.008999999999999949,20.0,20.0,937.12,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-04,recent,2,2655.7,2.0,1.0,2.0,0.014499999999999999,17.0,17.0,1327.85,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-05,recent,2,1531.57,2.0,1.0,2.0,0.015499999999999951,32.0,32.0,765.785,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-06,recent,2,20.56,2.0,1.0,2.0,0.0155,34.0,34.0,10.28,Election outcomes and control
electoral_context,election,GOVPARTYMN,7,2026-09-07,recent,2,1403.1299999999999,2.0,1.0,2.0,0.0155,45.0,45.0,701.5649999999999,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-04,prior,2,79.14,2.0,1.0,2.0,0.02999999999999995,3.0,3.0,39.57,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-06,prior,2,570.91,2.0,1.0,1.0,0.03,5.0,5.0,285.455,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-08,prior,2,1761.35,2.0,1.0,2.0,0.025,13.0,13.0,880.675,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-10,prior,2,5.55,2.0,1.0,1.0,0.03,5.0,5.0,2.775,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-11,prior,2,5378.77,2.0,1.0,2.0,0.02,13.0,13.0,2689.385,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-12,prior,2,521.01,2.0,1.0,2.0,0.025,31.0,31.0,260.505,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-13,prior,2,0.0,2.0,1.0,0.0,0.02,20.0,20.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-14,prior,2,82.2,2.0,1.0,2.0,0.0385,34.0,34.0,41.1,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-15,prior,2,3319.94,2.0,1.0,2.0,0.01399999999999995,13.0,13.0,1659.97,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-16,prior,2,3.0,2.0,1.0,1.0,0.01999999999999995,26.0,26.0,1.5,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-17,prior,2,874.0,2.0,1.0,2.0,0.0345,41.0,41.0,437.0,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-18,prior,2,35.76,2.0,1.0,1.0,0.0265,36.0,36.0,17.88,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-19,prior,2,33.0,2.0,1.0,1.0,0.0215,24.0,24.0,16.5,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-20,prior,2,0.0,2.0,1.0,0.0,0.0215,16.0,16.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-21,prior,2,1119.98,2.0,1.0,1.0,0.0095,34.0,34.0,559.99,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-22,prior,2,78.4,2.0,1.0,2.0,0.008,34.0,34.0,39.2,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-23,prior,2,15.01,2.0,1.0,2.0,0.017,16.0,16.0,7.505,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-24,prior,2,6.5200000000000005,2.0,1.0,2.0,0.0145,18.0,18.0,3.2600000000000002,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-25,prior,2,0.0,2.0,1.0,0.0,0.013000000000000001,8.0,8.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-26,prior,2,0.0,2.0,1.0,0.0,0.013000000000000001,10.0,10.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-27,prior,2,108.42,2.0,1.0,1.0,0.012499999999999999,17.0,17.0,54.21,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-28,prior,2,33.34,2.0,1.0,2.0,0.007499999999999949,22.0,22.0,16.67,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-29,prior,2,108.77,2.0,1.0,2.0,0.007499999999999949,20.0,20.0,54.385,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-30,prior,2,1624.47,2.0,1.0,2.0,0.01649999999999995,11.0,11.0,812.235,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-08-31,prior,2,14.4,2.0,1.0,1.0,0.007499999999999949,15.0,15.0,7.2,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-01,recent,2,3537.3,2.0,1.0,2.0,0.006,24.0,24.0,1768.65,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-02,recent,2,24.79,2.0,1.0,1.0,0.005,6.0,6.0,12.395,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-03,recent,2,327.6,2.0,1.0,1.0,0.0055,11.0,11.0,163.8,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-04,recent,2,546.96,2.0,1.0,2.0,0.005,13.0,13.0,273.48,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-05,recent,2,127.61,2.0,1.0,1.0,0.015,6.0,6.0,63.805,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-06,recent,2,25.42,2.0,1.0,2.0,0.015,5.0,5.0,12.71,Election outcomes and control
electoral_context,election,GOVPARTYNE,7,2026-09-07,recent,2,257.25,2.0,1.0,2.0,0.019,10.0,10.0,128.625,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-04,prior,2,37.26,2.0,1.0,2.0,0.01749999999999995,14.0,14.0,18.63,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-05,prior,2,613.61,2.0,1.0,2.0,0.02649999999999995,5.0,5.0,306.805,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-07,prior,2,333.86,2.0,1.0,2.0,0.0115,15.0,15.0,166.93,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-08,prior,2,3158.15,2.0,1.0,1.0,0.028499999999999998,9.0,9.0,1579.075,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-10,prior,2,214.94,2.0,1.0,1.0,0.0215,22.0,22.0,107.47,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-11,prior,2,675.0,2.0,1.0,1.0,0.026500000000000003,17.0,17.0,337.5,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-12,prior,2,0.0,2.0,1.0,0.0,0.04649999999999995,34.0,34.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-13,prior,2,2.18,2.0,1.0,1.0,0.018500000000000003,22.0,22.0,1.09,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-14,prior,2,8.0,2.0,1.0,1.0,0.032,21.0,21.0,4.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-15,prior,2,3539.63,2.0,1.0,2.0,0.0135,25.0,25.0,1769.815,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-17,prior,2,8.0,2.0,1.0,1.0,0.015,5.0,5.0,4.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-18,prior,2,618.04,2.0,1.0,2.0,0.02499999999999995,21.0,21.0,309.02,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-19,prior,2,13.0,2.0,1.0,1.0,0.01949999999999995,28.0,28.0,6.5,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-20,prior,2,42.78,2.0,1.0,1.0,0.01899999999999995,27.0,27.0,21.39,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-21,prior,2,0.0,2.0,1.0,0.0,0.016,25.0,25.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-22,prior,2,2990.06,2.0,1.0,1.0,0.031999999999999904,34.0,34.0,1495.03,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-23,prior,2,45.790000000000006,2.0,1.0,2.0,0.03849999999999995,35.0,35.0,22.895000000000003,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-24,prior,2,3.16,2.0,1.0,1.0,0.03149999999999995,24.0,24.0,1.58,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-25,prior,2,0.51,2.0,1.0,1.0,0.0215,26.0,26.0,0.255,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-26,prior,2,210.65,2.0,1.0,2.0,0.03999999999999995,38.0,38.0,105.325,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-27,prior,2,0.0,2.0,1.0,0.0,0.025999999999999898,43.0,43.0,0.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-28,prior,2,2002.0,2.0,1.0,1.0,0.0279999999999999,43.0,43.0,1001.0,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-29,prior,2,3.01,2.0,1.0,1.0,0.024999999999999897,25.0,25.0,1.505,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-30,prior,2,3.09,2.0,1.0,2.0,0.024999999999999897,35.0,35.0,1.545,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-08-31,prior,2,1034.79,2.0,1.0,1.0,0.0344999999999999,39.0,39.0,517.395,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-01,recent,2,119.43,2.0,1.0,1.0,0.033999999999999954,36.0,36.0,59.715,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-02,recent,2,28.43,2.0,1.0,1.0,0.03299999999999995,15.0,15.0,14.215,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-03,recent,2,16.89,2.0,1.0,2.0,0.025499999999999946,24.0,24.0,8.445,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-04,recent,2,651.18,2.0,1.0,2.0,0.03099999999999995,26.0,26.0,325.59,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-05,recent,2,692.83,2.0,1.0,2.0,0.0239999999999999,31.0,31.0,346.415,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-06,recent,2,1127.8799999999999,2.0,1.0,2.0,0.02599999999999995,36.0,36.0,563.9399999999999,Election outcomes and control
electoral_context,election,GOVPARTYNM,7,2026-09-07,recent,2,21.83,2.0,1.0,1.0,0.01649999999999995,11.0,11.0,10.915,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-04,prior,2,176.37,2.0,1.0,1.0,0.014999999999999951,11.0,11.0,88.185,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-05,prior,2,19453.929999999997,2.0,1.0,2.0,0.01999999999999995,29.0,29.0,9726.964999999998,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-06,prior,2,19652.109999999997,2.0,1.0,2.0,0.02499999999999995,24.0,24.0,9826.054999999998,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-07,prior,2,251.6,2.0,1.0,1.0,0.02499999999999995,27.0,27.0,125.8,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-08,prior,2,12121.23,2.0,1.0,2.0,0.01999999999999995,27.0,27.0,6060.615,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-09,prior,2,568.08,2.0,1.0,2.0,0.01,36.0,36.0,284.04,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-10,prior,2,221.82,2.0,1.0,1.0,0.02499999999999995,36.0,36.0,110.91,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-11,prior,2,220499.97,2.0,1.0,2.0,0.06499999999999995,20.0,20.0,110249.985,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-12,prior,2,153848.03,2.0,1.0,2.0,0.02499999999999995,47.0,47.0,76924.015,Election outcomes and control
electoral_context,election,GOVPARTYNV,7,2026-08-13,prior,2,2727.11,2.0,1.0,2.0,0.01,44.0,44.0,1363.555,Election outcomes and control
