issue_id,channel,series_ticker,recent_days,recent_events,prior_events,recent_median_launch_activity,prior_median_launch_activity,median_activity_ratio,status,method,issue_label
taxes_fiscal,policy,KXCAPGAINDOWN,14,0,1,,118.74,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXFILMTAXCREDIT,14,1,0,1537.455,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXGOVTFULLFUND,14,0,1,,65.00214285714286,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXHARVARDFEDREV,14,0,1,,151.36722222222224,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXLOCALLAW,14,0,4,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXMTSB542,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXNDAA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXNUMAPPROP,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXNUMCR,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXNYCAFFORDABLE,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXNYCSTAT,14,0,2,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXPIEDATERRECASE,14,0,1,,1285.68,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
taxes_fiscal,policy,KXRECNCBILL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Taxes and fiscal policy
trade_tariffs,macro,KXTRADEDEFICIT,14,2,0,0.0,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAAL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAAOI,14,0,1,,830.555,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAAP,14,0,1,,1393.3200000000002,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAAPL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAC,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONALK,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONALLY,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAMD,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAMZN,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONARITZIA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAS,14,0,1,,1368.855,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONAZO,14,1,0,0.0,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONBA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCAVA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCCL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCELH,14,0,1,,900.02,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCIEN,14,1,0,18.5,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCMG,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCOST,14,1,0,0.0,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCRWV,14,0,1,,968.335,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONCVNA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONDE,14,0,1,,182.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONDPZ,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONF,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONHD,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONHIMS,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONHPE,14,1,0,40.05,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONINTC,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONKR,14,1,0,0.0,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONLLY,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONLULU,14,1,0,716.425,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONLYFT,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONMCD,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONMDT,14,1,0,69.805,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONNKE,14,1,0,54.17,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONNVDA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONPANW,14,1,0,57.629999999999995,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONPATH,14,1,0,62.5,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONRACE,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONSBUX,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONSHOP,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONSNAP,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONSTZ,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONTGT,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONTLN,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONTOL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONTOST,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONTSLA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONUAL,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONULTA,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONURBN,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONVZ,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONWEN,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXEARNINGSMENTIONWMT,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXFOXNEWSMENTION,14,0,2,,2375.1025,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXGOVERNORMENTION,14,1,0,75.45,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXHEARINGMENTION,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXSECPRESSMENTION,14,0,1,,48.535,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXTRUMPMENTION,14,2,4,479.59499999999997,5896.7825,0.08133164145023154,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXTRUMPMENTIONB,14,1,1,755.48,6747.21,0.1119692435836442,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,mention,KXVANCEMENTION,14,2,2,199.8875,363.195,0.5503586227783973,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXCANAUTOSTEEL50,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXCANTARIFFSEFFECT,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXCANUSDEAL,14,0,1,,69.055,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXCIT301,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXCOPPERCABLE,14,0,1,,0.0,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXEFFTARIFF,14,0,1,,37.29590909090909,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXGENERICTARIFF,14,0,1,,1099.72,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXNEWDEAL,14,0,1,,50.5,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXNEWTARIFFS,14,0,1,,2797.94,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXTARIFFAGREE,14,0,1,,2.2,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXTARIFFRATEPRC,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
trade_tariffs,policy,KXUSMCAOUTCOMES,14,0,0,,,,too_few_matched_launches,first_two_full_UTC_days_after_event_creation_not_48_hours_exact,Trade and tariffs
